loai_thau,ma_tinh,ten_tinh,ten_don_vi,ma_cskcb,ten_cskcb,ma,ma_gy,ten,hoatchat,duongdung,maduongdung,madd_gy,dangbaoche,hamluong,donggoi,sodk,nhasx,nuocsx,donvitinh,soluong,gia,thanhtien,tennhathau,quyetdinh,tungay,denngay,goithau,tieuchuan,nhomthau,loai,sttpheduyet,hieuluc,congbo,ht_thau,tungay_hd,denngay_hd,created_date
3.thau_rieng_le,68,Tỉnh Lâm Đồng,Tyt Tam Bố,68582,Tyt Tam Bố,40.661,40.661,Verospiron 25mg,Spironolacton,Uống,1.01,1.01,Viên nén,25mg,Hộp 1 vỉ  x 20 viên,VN-16485-13,Gedeon Richter Plc,Hungary,Viên,0,2835.0,0.0,Công ty Cổ phần Dược phẩm Bến Tre.,685/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N1,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,68,Tỉnh Lâm Đồng,Tyt Hòa Bắc,68583,Tyt Hòa Bắc,40.1028,40.1028,Nước cất pha tiêm 5ml,Nước cất pha tiêm,Tiêm,2.10,2.10,Dung môi pha tiêm,5ml,Hộp 50 ống x 5ml,VD-31299-18,Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar),Việt Nam,Ống,0,567.0,0.0,Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar).,685/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,68,Tỉnh Lâm Đồng,Tyt Bảo Thuận,68588,Tyt Bảo Thuận,40.1028,40.1028,Nước cất pha tiêm 5ml,Nước cất pha tiêm,Tiêm,2.10,2.10,Dung môi pha tiêm,5ml,Hộp 50 ống x 5ml,VD-31299-18,Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar),Việt Nam,Ống,0,567.0,0.0,Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar).,685/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,62,Tỉnh Kon Tum,Tyt Đăk Tờ Kan-Ttyt Huyện Tu Mơ Rông,62121,Tyt Đăk Tờ Kan-Ttyt Huyện Tu Mơ Rông,40.943,40.943,Aminazin 25mg,Clorpromazin (hydroclorid),Uống,1.01,1.01,Viên nén,25 mg,Hộp 1 lọ 200 viên,VD-24680-16,Công ty cổ phần Dược Danapha,Việt Nam,Viên,0,210.0,0.0,"Công ty cổ phần dược, vật tư y tế Kon Tum",181/QĐ-YTTMR,2024-10-01 00:00:00,,G1,,N2,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2024-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.660,40.660,"Kenzuda 10/12,5",Hydroclorothiazid,Uống,1.01,1.01,Viên nén,"10mg + 12,5mg",Hộp 3 vỉ x 10 viên,VD-33648-19,Công ty cổ phần dược phẩm Tipharco -,Việt Nam,Viên,100000,2600.0,260000000.0,Liên danh Việt Anh SM - An Nguyên,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,62,Tỉnh Kon Tum,Tyt Đăk Tờ Kan-Ttyt Huyện Tu Mơ Rông,62121,Tyt Đăk Tờ Kan-Ttyt Huyện Tu Mơ Rông,40.491,40.491,Kavasdin 5,Amlodipin,Uống,1.01,1.01,Viên nén,5mg,Hộp 10 vỉ x 10 viên,VD-20761-14,Công ty cổ phần Dược phẩm Khánh Hòa,Việt Nam,Viên,0,105.0,0.0,Công ty cổ phần Dược - Vật tư Y tế Kon Tum,181/QĐ-YTTMR,2024-10-01 00:00:00,,G1,,N3,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2024-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.87,40.87,Telfor 180,Fexofenadin,Uống,1.01,1.01,viên nén bao phim,180mg,hộp 2 vỉ x 10 viên,VD-25504-16,Công Ty Cổ Phần Dược Hậu Giang – Chi nhánh nhà máy dược phẩm DHG tại Hậu Giang,Việt Nam,viên,50000,3400.0,170000000.0,Công ty Cổ phần Dược Hậu Giang,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N1,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.807,40.807,Glumeform 1000 XR,Metformin,Uống,1.01,1.01,viên nén giải phóng kéo dài,1000mg,hộp 3 vỉ x 10 viên,VD-35537-22,CÔNG TY CỔ PHẦN DƯỢC HẬU GIANG,Việt Nam,viên,35000,1180.0,41300000.0,Công ty Cổ phần Dược Hậu Giang,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N2,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,62,Tỉnh Kon Tum,Tyt Tu Mơ Rông,62150,Tyt Tu Mơ Rông,40.491,40.491,Kavasdin 5,Amlodipin,Uống,1.01,1.01,Viên nén,5mg,Hộp 10 vỉ x 10 viên,VD-20761-14,Công ty cổ phần Dược phẩm Khánh Hòa,Việt Nam,Viên,0,105.0,0.0,Công ty cổ phần Dược - Vật tư Y tế Kon Tum,181/QĐ-YTTMR,2024-10-01 00:00:00,,G1,,N3,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2024-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.557,40.557,Pravastatin SaVi 40,Pravastatin,Uống,1.01,1.01,Viên nén bao phim,40mg,Hộp 3 vỉ x 10 viên,893110317624,Công ty cổ phần dược phẩm SaVi,Việt Nam,Viên,300000,6750.0,2025000000.0,Công ty Cổ phần Dược Vinapham,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,68,Tỉnh Lâm Đồng,Tyt Bảo Thuận,68588,Tyt Bảo Thuận,40.775,40.775,Methylprednisolon 16,Methyl prednisolon,Uống,1.01,1.01,Viên nén,16mg,Chai 1000 viên,VD-20763-14,Công ty Cổ phần Dược phẩm Khánh Hòa,Việt Nam,Viên,0,628.0,0.0,Công ty cổ phần dược phẩm Khánh Hòa,685/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,68,Tỉnh Lâm Đồng,Tyt Bảo Thuận,68588,Tyt Bảo Thuận,40.478,40.478,Vinceryl 5 mg/5 ml,Nitroglycerin,Tiêm,2.10,2.10,Dung dịch tiêm,5mg/ml,Hộp 2 vỉ x 5 ống x 5 ml,893110030324,Công ty cổ phần dược phẩm Vĩnh Phúc,Việt Nam,ống,0,49980.0,0.0,Công ty Cổ phần Dược phẩm Vĩnh Phúc.,685/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,68,Tỉnh Lâm Đồng,Tyt Bảo Thuận,68588,Tyt Bảo Thuận,40.829,40.829,Sismyodine,Eperison,Uống,1.01,1.01,Viên nén bao đường,50mg,Hộp 10 vỉ x 10 viên,893110304423,Công ty cổ phần dược phẩm Vĩnh Phúc,Việt Nam,Viên,0,290.0,0.0,Công ty Cổ phần Dược phẩm Vĩnh Phúc.,685/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.807,40.807,Glumeform 500,Metformin hydroclorid,Uống,1.01,1.01,viên nén bao phim,500mg,hộp 10 vỉ x 10 viên,VD-21779-14,Công ty Cổ phần Dược Hậu Giang - Chi nhánh nhà máy dược phẩm DHG tại Hậu Giang,Việt Nam,Viên,30000,289.0,8670000.0,Công ty Cổ phần Dược Hậu Giang,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,46,Tỉnh Thừa Thiên Huế,Tyt Hồng Bắc,46166,Tyt Hồng Bắc,40.1026,40.1026,Ringer lactate,Ringer lactat,Tiêm truyền,2.15,2.15,Thuốc tiêm truyền,500ml,Thùng 20 chai nhựa 500ml,VD-22591-15,Công ty cổ phần Fresenius Kabi/Việt Nam,Việt Nam,Chai nhựa,0,8400.0,0.0,Công ty CP TM DP Manh Tý - Việt Mỹ,163/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,1,2024-10-01 00:00:00,2025-01-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,46,Tỉnh Thừa Thiên Huế,Tyt Hồng Bắc,46166,Tyt Hồng Bắc,40.12,40.12,Lidocain Kabi 2%,Lidocain (hydroclorid),Tiêm,2.10,2.10,Dung dịch tiêm,40mg/2ml,Hộp 100 ống x 2ml,VD-31301-18,Công ty cổ phần Fresenius Kabi/Việt Nam,Việt Nam,Ống,0,806.0,0.0,Công ty CP TM DP Manh Tý - Việt Mỹ,163/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,1,2024-10-01 00:00:00,2025-01-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,46,Tỉnh Thừa Thiên Huế,Tyt Hồng Bắc,46166,Tyt Hồng Bắc,40.1015,40.1015,Glucose 5%,Glucose,Tiêm truyền,2.15,2.15,Thuốc tiêm truyền,"5%, 500ml",Thùng 20 chai nhựa 500ml,VD-28252-17,Công ty cổ phần Fresenius Kabi/Việt Nam,Việt Nam,Chai nhựa,0,8400.0,0.0,Công ty CP TM DP Manh Tý - Việt Mỹ,163/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,1,2024-10-01 00:00:00,2025-01-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,46,Tỉnh Thừa Thiên Huế,Tyt Hồng Bắc,46166,Tyt Hồng Bắc,40.1021,40.1021,"Natri clorid 0,9%",Natri clorid,Tiêm truyền,2.15,2.15,Thuốc tiêm truyền,"0,9% x 500ml",Thùng 20 chai nhựa 500ml,893110039623,Công ty cổ phần Fresenius Kabi/Việt Nam,Việt Nam,Chai nhựa,0,7350.0,0.0,Công ty CP TM DP Manh Tý - Việt Mỹ,163/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,1,2024-10-01 00:00:00,2025-01-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,46,Tỉnh Thừa Thiên Huế,Tyt Hồng Bắc,46166,Tyt Hồng Bắc,40.1028,40.1028,Nước cất tiêm,Nước cất pha tiêm,Tiêm,2.10,2.10,Dung môi pha tiêm,10ml,Hộp 50 ống x 10ml,VD-18797-13,Công ty cổ phần dược vật tư y tế Hải Dương,Việt Nam,Ống,0,688.0,0.0,Công ty CP TM DP Manh Tý - Việt Mỹ,163/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,1,2024-10-01 00:00:00,2025-01-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,62,Tỉnh Kon Tum,Tyt Đăk Tờ Kan-Ttyt Huyện Tu Mơ Rông,62121,Tyt Đăk Tờ Kan-Ttyt Huyện Tu Mơ Rông,40.306,40.306,Metronidazol 250,Metronidazol,Uống,1.01,1.01,viên nén,250mg,hộp 10 vỉ x 10 viên,VD-22036-14,CTCP Dược Hậu Giang - CN nhà máy DP DHG tại Hậu Giang,Việt Nam,Viên,0,252.0,0.0,CÔNG TY CỔ PHẦN DƯỢC - VẬT TƯ Y TẾ KON TUM,181/QĐ-YTTMR,2024-10-01 00:00:00,,G1,,N2,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2024-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,62,Tỉnh Kon Tum,Tyt Tu Mơ Rông,62150,Tyt Tu Mơ Rông,40.496,40.496,Mildocap,Captopril,Uống,1.01,1.01,Viên,25mg,Hộp 10 vỉ x 10 viên,VN-15828-12,S.C.Arena Group S.A.,Romania,Viên,0,690.0,0.0,CÔNG TY CỔ PHẦN DƯỢC - VẬT TƯ Y TẾ KON TUM,181/QĐ-YTTMR,2024-10-01 00:00:00,,G1,,N1,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2024-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.87,40.87,Danapha - Telfadin 180,Fexofenadin,Uống,1.01,1.01,viên nén bao phim,180mg,hộp 2 vỉ x 10 viên,VD-25504-16,Công ty Cổ phần Dược Hậu Giang - Chi nhánh nhà máy dược phẩm DHG tại Hậu Giang,Việt Nam,Viên,15000,3400.0,51000000.0,Công ty Cổ phần Dược Hậu Giang,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N2,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.807,40.807,Metformin Stella 1000 mg,Metformin,Uống,1.01,1.01,viên nén giải phóng kéo dài,1000mg,hộp 3 vỉ x 10 viên,VD-35537-22,Công ty Cổ phần Dược Hậu Giang - Chi nhánh nhà máy dược phẩm DHG tại Hậu Giang,Việt Nam,Viên,30000,1180.0,35400000.0,Công ty Cổ phần Dược Hậu Giang,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N2,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,68,Tỉnh Lâm Đồng,Tyt Bảo Thuận,68588,Tyt Bảo Thuận,40.776,40.776,Prednisolon,Prednisolon acetat,Uống,1.01,1.01,Viên nén,5mg,Hộp 50 vỉ x 20 viên,VD-31253-18,Công ty cổ phần dược phẩm Vĩnh Phúc,Việt Nam,Viên,0,150.0,0.0,Công ty Cổ phần Dược phẩm Vĩnh Phúc.,685/QĐ-TTYT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,3,2024-10-01 00:00:00,2025-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.502,40.502,Felodipine Stella 5mg retard,Felodipin,Uống,1.01,1.01,Viên nén bao phim phóng thích kéo dài,5mg,Hộp 10 vỉ x 10 viên,VD-26562-17,Công ty TNHH Liên Doanh Stellapharm - Chi nhánh 1,Việt Nam,Viên,100000,1500.0,150000000.0,Công ty TNHH thương mại Dược phẩm Quang Trung,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.553,40.553,Bredomax 300,Fenofibrat,Uống,1.01,1.01,Viên nang cứng,300mg,Hộp 3 vỉ x 10 viên,VD-23652-15,Công ty cổ phần dược phẩm SaVi - Việt Nam,Việt Nam,Viên,80000,3300.0,264000000.0,Công ty cổ phần Dược vật tư y tế NOVA,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N2,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.55,40.55,Painnil,Piroxicam,Uống,1.01,1.01,Viên nén,20mg,Hộp 2 vỉ x 10 viên,VN-23073-22,S.C. Slavia Pharm S.R.L.,Rumani,Viên,50000,4500.0,225000000.0,Công ty TNHH thương mại dược phẩm Quang Trung,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N2,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Nhung Hiếu,38754,Pkđk Nhung Hiếu,40.815,40.815,Berlthyrox 100,Levothyroxin natri,Uống,1.01,1.01,Viên nén,100mcg,Hộp 10 vỉ x 10 viên,VN-10763-10,Steril-Gene Life Sciences (P) Ltd.,India,Viên,25000,515.0,12875000.0,Công ty TNHH Dược phẩm Hàm Rồng,3805/QĐ-BVĐKT,2024-10-01 00:00:00,,G1,,N4,Tân dược,,1,2024-10-01 00:00:00,4,2024-10-01 00:00:00,2026-10-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Tyt Diễn Kỷ,40329,Tyt Diễn Kỷ,40.988,40.988,SaViBroxol 30,Ambroxol,Uống,1.01,1.01,Viên nén sủi,30mg,Hộp 3 vỉ x 10 viên,893100044223,Công ty cổ phần dược phẩm SaVi,Việt Nam,Viên,0,1950.0,0.0,CÔNG TY CỔ PHẦN TABIPHAR VIỆT NAM,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N2,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.486,40.486,Lidocain hydroclorid 40mg/2ml,Lidocain (hydroclorid),Tiêm,2.10,2.10,Thuốc tiêm,Lidocain dạng muối 2%/ 2ml,"Hộp 20 ống, 50 ống, 100 ống x 2ml",VD-23764-15,Công ty cổ phần dược vật tư y tế Hải Dương,Việt Nam,Chai/lọ/ống/bình/hộp/ túi/gói,50000,480.0,24000000.0,CÔNG TY CỔ PHẦN DƯỢC PHẨM TRUNG ƯƠNG CODUPHA,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N4,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.949,40.949,"Haloperidol 0,5%",Haloperidol,Tiêm,2.10,2.10,Dung dịch tiêm,5mg/1 ml,Hộp 20 ống x 1ml,VD-28791-18,Công ty Cổ phần Dược Danapha,Việt Nam,Ống,100,2100.0,210000.0,CÔNG TY CỔ PHẦN DƯỢC DANAPHA,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N4,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,48,Thành phố Đà Nẵng,Ttyt Quận Cẩm Lệ,48075,Ttyt Quận Cẩm Lệ,05C.184,05C.184,Đương quy bổ huyết Vinaplant,"Hoàng kỳ, Đương quy, Kỷ tử",Uống,1.01,1.01,Viên nén bao phim,600mg; 150mg; 200mg,Hộp 5 vỉ x 20 viên,TCT- 00192-24,Công ty cổ phần dược phẩm Thành Phát,Việt Nam,Viên,21360,1160.0,24777600.0,Công Ty Cổ Phần Thương Mại Dược Phẩm Và TTBYT Thuận Phát,432/QĐ-TTYT,2024-11-01 00:00:00,,G3,,N3,Chế phẩm,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-08-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.178,40.178,Doncef,Cefradin,Uống,1.01,1.01,Viên nang cứng,500mg,Hộp 3 vỉ x 10 viên,VD-23833-15,Công ty CP Pymepharco,Việt Nam,Viên,60000,2400.0,144000000.0,CÔNG TY CỔ PHẦN DƯỢC VẬT TƯ Y TẾ QUẢNG TRỊ,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N2,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.179,40.179,Tenamyd-Ceftazidime 500,Ceftazidim,Tiêm,2.10,2.10,Thuốc bột pha tiêm,500mg,Hộp 1 lọ; Hộp 10 lọ,VD-19444-13,CTCP DP Tenamyd,Việt Nam,Lọ,4000,20800.0,83200000.0,CÔNG TY CỔ PHẦN DƯỢC PHẨM TAMY,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.190,40.190,Omeusa,Oxacilin,Tiêm,2.10,2.10,Bột pha tiêm,1g,Hộp 50 lọ,VN-20402-17,S.C. Antibiotice S.A,Rumani,Chai/lọ/ống/bình/hộp/ túi/gói,3000,72000.0,216000000.0,CÔNG TY TNHH ĐT HOÀNG VIỆT,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.191,40.191,Piperacillin Panpharma 1g,Piperacilin,Tiêm,2.10,2.10,Bột pha dung dịch tiêm,1g,Hộp 25 lọ,VN-21834-19,Panpharma,France,lọ,5000,89000.0,445000000.0,CÔNG TY TNHH Y DƯỢC QUANG MINH,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.20,40.20,Alcaine 0.5%,Proparacain hydroclorid,Nhỏ mắt,6.01,6.01,Dung dịch nhỏ mắt,"0,5% (w/v)",Hộp 1 lọ 15ml,VN-21093-18,SA Alcon-Couvreur NV,Bỉ,Lọ,200,39380.0,7876000.0,CÔNG TY CỔ PHẦN DƯỢC PHẨM THIẾT BỊ Y TẾ HÀ NỘI,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.213,40.213,Neo-Tergynan,Metronidazol + neomycin + nystatin,Đặt âm đạo,4.01,4.01,Viên nén đặt âm đạo,500mg + 65.000UI + 100.000UI,Hộp 1 vỉ x 10 viên,300115082323,Sophartex,Pháp,Viên,11880,11800.0,140184000.0,CÔNG TY CỔ PHẦN DƯỢC PHẨM VIỆT HÀ,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.235,40.235,Oflovid ophthalmic ointment,Ofloxacin,Tra mắt,6.02,6.02,Thuốc mỡ tra mắt,"0,3%","Hộp 1 tuýp x 3,5g",VN-18723-15,"Santen Pharmaceutical Co., Ltd., Nhà máy Shiga",Nhật,Tuýp,600,74530.0,44718000.0,CÔNG TY CỔ PHẦN DƯỢC PHẨM THIẾT BỊ Y TẾ HÀ NỘI,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.30.495,40.30.495,Amdepin Duo,Amlodipin + atorvastatin,Uống,1.01,1.01,Viên nén bao phim,5mg + 10mg,Hộp 10 vỉ x 10 viên,890110002724,Cadila Pharmaceuticals Limited,India,Viên,36000,3800.0,136800000.0,CÔNG TY CP DƯỢC VÀ THIẾT BỊ Y TẾ ĐỒNG TÂM,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N2,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.576,40.576,Quibay,Piracetam,Tiêm truyền,2.15,2.15,Dung dịch tiêm,1g/5ml,Hộp 10 ống x 5ml,VN-15822-12,HBM Pharma s.r.o,Slovakia,Chai/lọ/ống/bình/hộp/ túi/gói,20000,10028.0,200560000.0,CÔNG TY CỔ PHẦN KINH DOANH DƯỢC VIỆT NAM,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,40,Tỉnh Nghệ An,Bvđk Diễn Châu,40007,Bvđk Diễn Châu,40.59,40.59,Sadapron 100,Allopurinol,Uống,1.01,1.01,Viên nén,100mg,Hộp 5 vỉ x 10 viên,VN-20971-18,Remedica Ltd.,Cyprus,Viên,10000,1750.0,17500000.0,CÔNG TY CỔ PHẦN KINH DOANH DƯỢC VIỆT NAM,1045/QĐ-BVDC,2024-11-01 00:00:00,,G1,,N1,Tân dược,,1,2024-11-01 00:00:00,1,2024-11-01 00:00:00,2025-10-31 00:00:00,2025-03-17 00:29:53
